obs_id,target_name,s_ra,s_dec,instrument_name,filters,proposal_id,proposal_pi,obs_title,t_min,t_max,t_exptime,calib_level,dataproduct_type,sep_arcsec,sn_name,cubename,sn_ra_deg,sn_dec_deg,sn_type,sem,notes
hst_skycell-p0383x12y20_wfc3_uvis_f275w_all,NGC-3256,156.965,-43.905,WFC3/UVIS,F275W,,,,58657.14284579,58657.1762367,2480.0,3,image,14.743040032675346,SN2018ec,NGC3256,156.96154166666665,-43.90175,Ic      ,arx  ,
hst_skycell-p0383x13y20_wfc3_uvis_f275w_all,NGC-3256,156.965,-43.905,WFC3/UVIS,F275W,,,,58657.14284579,58657.1762367,2480.0,3,image,14.743040032675346,SN2018ec,NGC3256,156.96154166666665,-43.90175,Ic      ,arx  ,
hst_skycell-p0449x16y03_wfc3_uvis_f275w_all,NGC-3256,156.965,-43.905,WFC3/UVIS,F275W,,,,58657.14284579,58657.1762367,2480.0,3,image,14.743040032675346,SN2018ec,NGC3256,156.96154166666665,-43.90175,Ic      ,arx  ,
hst_skycell-p0449x17y03_wfc3_uvis_f275w_all,NGC-3256,156.965,-43.905,WFC3/UVIS,F275W,,,,58657.14284579,58657.1762367,2480.0,3,image,14.743040032675346,SN2018ec,NGC3256,156.96154166666665,-43.90175,Ic      ,arx  ,
idy411010,NGC-3256,156.965,-43.905,WFC3/UVIS,F275W,15649,"Chandar, Rupali","Clusters, Clumps, Dust and Gas in Extreme Star-Forming Galaxies",58657.14284579861,58657.17623668982,2480.0,3,image,14.743040032675346,SN2018ec,NGC3256,156.96154166666665,-43.90175,Ic      ,arx  ,
hst_16657_95_wfc3_uvis_f275w_iep395,ZTF18ABKTMFZ,336.1015166667,18.07193611111,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59792.73886962,59792.75433237,1200.0,3,image,0.15562940534515407,SN2018eoe,SN2018eoe,336.1015416666666,18.0719,Ib      ,P111 ,
hst_skycell-p1758x06y11_wfc3_uvis_f275w_all,ZTF18ABKTMFZ,336.1015166667,18.07193611111,WFC3/UVIS,F275W,,,,59792.73886962,59792.75433237,1200.0,3,image,0.15562940534515407,SN2018eoe,SN2018eoe,336.1015416666666,18.0719,Ib      ,P111 ,
hst_skycell-p1758x06y12_wfc3_uvis_f275w_all,ZTF18ABKTMFZ,336.1015166667,18.07193611111,WFC3/UVIS,F275W,,,,59792.73886962,59792.75433237,1200.0,3,image,0.15562940534515407,SN2018eoe,SN2018eoe,336.1015416666666,18.0719,Ib      ,P111 ,
iep395010,ZTF18ABKTMFZ,336.1015166667,18.07193611111,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",Late-time NUV Snapshots of the Lost Envelopes of Stripped Supernovae,59792.7388696412,59792.754332372686,1200.0,3,image,0.15562940534515407,SN2018eoe,SN2018eoe,336.1015416666666,18.0719,Ib      ,P111 ,
hst_16287_ct_wfc3_uvis_f275w_iebjct,SN2018EOG-HOST,307.0469091667,-3.136136111111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59302.17666068,59302.20010973,1650.0,3,image,11.879852444626502,SN2018eog,SN2018eog,307.0502083333333,-3.1363305555555554,II      ,P103 ,
hst_skycell-p1309x15y06_wfc3_uvis_f275w_all,SN2018EOG-HOST,307.0469091667,-3.136136111111,WFC3/UVIS,F275W,,,,59302.17666068,59302.20010973,1650.0,3,image,11.879852444626502,SN2018eog,SN2018eog,307.0502083333333,-3.1363305555555554,II      ,P103 ,
iebjct010,SN2018EOG-HOST,307.0432602947,-3.136578836089,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59302.17666068287,59302.200109722224,1650.0,3,image,24.991459703876195,SN2018eog,SN2018eog,307.0502083333333,-3.1363305555555554,II      ,P103 ,
iebjcp010,SN2018EVY-HOST,275.6584999518,15.69770280309,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59300.12394070602,59300.14738973379,1650.0,3,image,4.553571498324966,SN2018evy,SN2018evy,275.65908333333334,15.696569444444444,II      ,P103 ,
hst_16287_cp_wfc3_uvis_f275w_iebjcp,SN2018EVY-HOST,275.6625729167,15.69776666667,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59300.12394068,59300.14738973,1650.0,3,image,12.839023694662252,SN2018evy,SN2018evy,275.65908333333334,15.696569444444444,II      ,P103 ,
hst_skycell-p1657x05y18_wfc3_uvis_f275w_all,SN2018EVY-HOST,275.6625729167,15.69776666667,WFC3/UVIS,F275W,,,,59300.12394068,59300.14738973,1650.0,3,image,12.839023694662252,SN2018evy,SN2018evy,275.65908333333334,15.696569444444444,II      ,P103 ,
hst_skycell-p1744x13y01_wfc3_uvis_f275w_all,SN2018EVY-HOST,275.6625729167,15.69776666667,WFC3/UVIS,F275W,,,,59300.12394068,59300.14738973,1650.0,3,image,12.839023694662252,SN2018evy,SN2018evy,275.65908333333334,15.696569444444444,II      ,P103 ,
hst_skycell-p1744x14y01_wfc3_uvis_f275w_all,SN2018EVY-HOST,275.6625729167,15.69776666667,WFC3/UVIS,F275W,,,,59300.12394068,59300.14738973,1650.0,3,image,12.839023694662252,SN2018evy,SN2018evy,275.65908333333334,15.696569444444444,II      ,P103 ,
hst_16287_ek_wfc3_uvis_f275w_iebjek,SN2018FIT-HOST,351.3174083333,13.93401111111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59352.1571131,59352.18056215,1650.0,3,image,1.1625844666467e-07,SN2018fit,SN2018fit,351.3174083333333,13.934011111111111,II      ,P104 ,
hst_skycell-p1676x13y11_wfc3_uvis_f275w_all,SN2018FIT-HOST,351.3174083333,13.93401111111,WFC3/UVIS,F275W,,,,59352.1571131,59352.18056215,1650.0,3,image,1.1625844666467e-07,SN2018fit,SN2018fit,351.3174083333333,13.934011111111111,II      ,P104 ,
iebjek010,SN2018FIT-HOST,351.3136803358,13.93292264852,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59352.157113113426,59352.180562152775,1650.0,3,image,13.602513811494479,SN2018fit,SN2018fit,351.3174083333333,13.934011111111111,II      ,P104 ,
hst_16657_0t_wfc3_uvis_f275w_iep30t,ZTF18ABWKRBL,34.064925,28.59129722222,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,60194.13745989,60194.15292264,1200.0,3,image,0.16087202302728068,SN2018gjx,SN2018gjx,34.064874999999994,28.591305555555554,IIb     ,P111 ,COMBINED
hst_skycell-p1937x03y05_wfc3_uvis_f275w_all,ZTF18ABWKRBL,34.064925,28.59129722222,WFC3/UVIS,F275W,,,,60194.13745989,60194.15292264,1200.0,3,image,0.16087202302728068,SN2018gjx,SN2018gjx,34.064874999999994,28.591305555555554,IIb     ,P111 ,COMBINED
hst_skycell-p1938x20y05_wfc3_uvis_f275w_all,ZTF18ABWKRBL,34.064925,28.59129722222,WFC3/UVIS,F275W,,,,60194.13745989,60194.15292264,1200.0,3,image,0.16087202302728068,SN2018gjx,SN2018gjx,34.064874999999994,28.591305555555554,IIb     ,P111 ,COMBINED
iep30t010,ZTF18ABWKRBL,34.064925,28.59129722222,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",Late-time NUV Snapshots of the Lost Envelopes of Stripped Supernovae,60194.13745987268,60194.152922650464,1200.0,3,image,0.16087202302728068,SN2018gjx,SN2018gjx,34.064874999999994,28.591305555555554,IIb     ,P111 ,COMBINED
hst_16287_bl_wfc3_uvis_f275w_iebjbl,SN2018IE-HOST,163.51359125,-16.02782222222,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59322.53721623,59322.56066528,1650.0,3,image,37.031777742290096,SN2018ie,SN2018ie,163.50433333333334,-16.02266111111111,Ic-BL   ,P103 ,
hst_skycell-p0919x10y19_wfc3_uvis_f275w_all,SN2018IE-HOST,163.51359125,-16.02782222222,WFC3/UVIS,F275W,,,,59322.53721623,59322.56066528,1650.0,3,image,37.031777742290096,SN2018ie,SN2018ie,163.50433333333334,-16.02266111111111,Ic-BL   ,P103 ,
hst_skycell-p1006x11y02_wfc3_uvis_f275w_all,SN2018IE-HOST,163.51359125,-16.02782222222,WFC3/UVIS,F275W,,,,59322.53721623,59322.56066528,1650.0,3,image,37.031777742290096,SN2018ie,SN2018ie,163.50433333333334,-16.02266111111111,Ic-BL   ,P103 ,
hst_skycell-p1006x11y03_wfc3_uvis_f275w_all,SN2018IE-HOST,163.51359125,-16.02782222222,WFC3/UVIS,F275W,,,,59322.53721623,59322.56066528,1650.0,3,image,37.031777742290096,SN2018ie,SN2018ie,163.50433333333334,-16.02266111111111,Ic-BL   ,P103 ,
hst_skycell-p1006x12y02_wfc3_uvis_f275w_all,SN2018IE-HOST,163.51359125,-16.02782222222,WFC3/UVIS,F275W,,,,59322.53721623,59322.56066528,1650.0,3,image,37.031777742290096,SN2018ie,SN2018ie,163.50433333333334,-16.02266111111111,Ic-BL   ,P103 ,
hst_skycell-p1006x12y03_wfc3_uvis_f275w_all,SN2018IE-HOST,163.51359125,-16.02782222222,WFC3/UVIS,F275W,,,,59322.53721623,59322.56066528,1650.0,3,image,37.031777742290096,SN2018ie,SN2018ie,163.50433333333334,-16.02266111111111,Ic-BL   ,P103 ,
iebjbl010,SN2018IE-HOST,163.5175685068,-16.02819757978,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59322.53721623842,59322.56066527778,1650.0,3,image,49.94438958270949,SN2018ie,SN2018ie,163.50433333333334,-16.02266111111111,Ic-BL   ,P103 ,
hst_16287_el_wfc3_uvis_f275w_iebjel,SN2018IUQ-HOST,106.472625,12.89296111111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59329.93982124,59329.9632703,1650.0,3,image,4.002084618560513e-09,SN2018iuq,SN2018iuq,106.47262499999998,12.892961111111111,II      ,P104 ,SN SPECTRUM HERE
hst_skycell-p1616x10y06_wfc3_uvis_f275w_all,SN2018IUQ-HOST,106.472625,12.89296111111,WFC3/UVIS,F275W,,,,59329.93982124,59329.9632703,1650.0,3,image,4.002084618560513e-09,SN2018iuq,SN2018iuq,106.47262499999998,12.892961111111111,II      ,P104 ,SN SPECTRUM HERE
hst_skycell-p1616x11y06_wfc3_uvis_f275w_all,SN2018IUQ-HOST,106.472625,12.89296111111,WFC3/UVIS,F275W,,,,59329.93982124,59329.9632703,1650.0,3,image,4.002084618560513e-09,SN2018iuq,SN2018iuq,106.47262499999998,12.892961111111111,II      ,P104 ,SN SPECTRUM HERE
iebjel010,SN2018IUQ-HOST,106.4764885106,12.89256682833,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59329.93982126157,59329.96327028935,1650.0,3,image,13.632091397680696,SN2018iuq,SN2018iuq,106.47262499999998,12.892961111111111,II      ,P104 ,SN SPECTRUM HERE
hst_17502_01_wfc3_uvis_f275w_ifab01,NGC1068,40.66962,-0.01328888888889,WFC3/UVIS,F275W,17502,"Thilker, David",,60569.73526292,60569.87277456,2075.0,3,image,18.335223509272375,SN2018ivc,NGC1068,40.672041666666665,-0.008808333333333333,II      ,arx  ,COMBINED 20 POINTINGS
hst_skycell-p1242x08y19_wfc3_uvis_f275w_all,NGC1068,40.66962,-0.01328888888889,WFC3/UVIS,F275W,,,,60569.73526292,60569.87277456,2075.0,3,image,18.335223509272375,SN2018ivc,NGC1068,40.672041666666665,-0.008808333333333333,II      ,arx  ,COMBINED 20 POINTINGS
hst_skycell-p1332x08y02_wfc3_uvis_f275w_all,NGC1068,40.66962,-0.01328888888889,WFC3/UVIS,F275W,,,,60569.73526292,60569.87277456,2075.0,3,image,18.335223509272375,SN2018ivc,NGC1068,40.672041666666665,-0.008808333333333333,II      ,arx  ,COMBINED 20 POINTINGS
hst_skycell-p1332x08y03_wfc3_uvis_f275w_all,NGC1068,40.66962,-0.01328888888889,WFC3/UVIS,F275W,,,,60569.73526292,60569.87277456,2075.0,3,image,18.335223509272375,SN2018ivc,NGC1068,40.672041666666665,-0.008808333333333333,II      ,arx  ,COMBINED 20 POINTINGS
ifab01060,NGC1068,40.66962,-0.01328888888889,WFC3/UVIS,F275W,17502,"Thilker, David","Resolving gas, star formation and feedback in nearby galaxies with an HST+JWST+ALMA Treasury",60569.73526292824,60569.87277457176,2075.0,3,image,18.335223509272375,SN2018ivc,NGC1068,40.672041666666665,-0.008808333333333333,II      ,arx  ,COMBINED 20 POINTINGS
hst_16287_dx_wfc3_uvis_f275w_iebjdx,SN2018JFZ-HOST,50.07806666667,-0.296325,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59181.98496957,59182.00841862,1650.0,3,image,1.1996643105677968e-08,SN2018jfz,SN2018jfz,50.078066666666665,-0.296325,II      ,P104 ,
hst_skycell-p1245x19y18_wfc3_uvis_f275w_all,SN2018JFZ-HOST,50.07806666667,-0.296325,WFC3/UVIS,F275W,,,,59181.98496957,59182.00841862,1650.0,3,image,1.1996643105677968e-08,SN2018jfz,SN2018jfz,50.078066666666665,-0.296325,II      ,P104 ,
hst_skycell-p1335x19y01_wfc3_uvis_f275w_all,SN2018JFZ-HOST,50.07806666667,-0.296325,WFC3/UVIS,F275W,,,,59181.98496957,59182.00841862,1650.0,3,image,1.1996643105677968e-08,SN2018jfz,SN2018jfz,50.078066666666665,-0.296325,II      ,P104 ,
iebjdx010,SN2018JFZ-HOST,50.07994300102,-0.2930397021478,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59181.98496956019,59182.00841863426,1650.0,3,image,13.620051546463822,SN2018jfz,SN2018jfz,50.078066666666665,-0.296325,II      ,P104 ,
hst_16287_bu_wfc3_uvis_f275w_iebjbu,ASASSN-18CB-HOST,193.8785508333,-50.06391944444,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59811.29359288,59811.31704193,1650.0,3,image,33.41823222574881,SN2018pq,SN2018pq,193.88037916666664,-50.05471111111111,II      ,P103 ,
hst_skycell-p0327x06y11_wfc3_uvis_f275w_all,ASASSN-18CB-HOST,193.8785508333,-50.06391944444,WFC3/UVIS,F275W,,,,59811.29359288,59811.31704193,1650.0,3,image,33.41823222574881,SN2018pq,SN2018pq,193.88037916666664,-50.05471111111111,II      ,P103 ,
iebjbu010,ASASSN-18CB-HOST,193.8832951673,-50.06622175693,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59811.293592905095,59811.31704193287,1650.0,3,image,41.98275963160112,SN2018pq,SN2018pq,193.88037916666664,-50.05471111111111,II      ,P103 ,
hst_16657_0u_wfc3_uvis_f275w_iep30u,ZTF19AAKNATE,157.3271875,6.122725,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59761.48650724,59761.50197036,1200.0,3,image,0.3480818997014731,SN2019bao,SN2019bao,157.32716666666664,6.122819444444444,IIb     ,P111 ,
hst_skycell-p1451x13y11_wfc3_uvis_f275w_all,ZTF19AAKNATE,157.3271875,6.122725,WFC3/UVIS,F275W,,,,59761.48650724,59761.50197036,1200.0,3,image,0.3480818997014731,SN2019bao,SN2019bao,157.32716666666664,6.122819444444444,IIb     ,P111 ,
hst_skycell-p1451x13y12_wfc3_uvis_f275w_all,ZTF19AAKNATE,157.3271875,6.122725,WFC3/UVIS,F275W,,,,59761.48650724,59761.50197036,1200.0,3,image,0.3480818997014731,SN2019bao,SN2019bao,157.32716666666664,6.122819444444444,IIb     ,P111 ,
iep30u010,ZTF19AAKNATE,157.3271875,6.122725,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",Late-time NUV Snapshots of the Lost Envelopes of Stripped Supernovae,59761.486507256945,59761.50197037037,1200.0,3,image,0.3480818997014731,SN2019bao,SN2019bao,157.32716666666664,6.122819444444444,IIb     ,P111 ,
hst_skycell-p1684x15y02_wfc3_uvis_f275w_all,SN2013EJ,24.20066666667,15.7586,WFC3/UVIS,F275W,,,,56580.65104848,60313.48056478,13127.0,3,image,78.26758316068222,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_skycell-p1596x12y19_wfc3_uvis_f275w_all,SN2013EJ,24.20066666667,15.7586,WFC3/UVIS,F275W,,,,56580.65104848,60313.48056478,9053.0,3,image,78.26758316068222,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_skycell-p1684x14y02_wfc3_uvis_f275w_all,NGC628-2,24.21691666667,15.76411111111,WFC3/UVIS,F275W,,,,56582.77916219,58135.4583051,7833.0,3,image,65.41819170266446,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_skycell-p1596x12y18_wfc3_uvis_f275w_all,SN2013EJ,24.20066666667,15.7586,WFC3/UVIS,F275W,,,,56580.65104848,60313.48056478,7631.0,3,image,78.26758316068222,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_skycell-p1684x15y01_wfc3_uvis_f275w_all,SN2013EJ,24.20066666667,15.7586,WFC3/UVIS,F275W,,,,57384.19050429,60313.48056478,6632.0,3,image,78.26758316068222,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_13804_01_wfc3_uvis_f275w_icmx01,ANY,24.22810646935,15.76351297922,WFC3/UVIS,F275W,13804,"McQuinn, Kristen B W",,57384.19050429,57384.27235593,2754.0,3,image,93.39093526725351,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
icmx01040,ANY,24.22810646935,15.76351297922,WFC3/UVIS,F275W,13804,"McQuinn, Kristen B W",Important Nearby Galaxies without Accurate Distances,57384.19050428241,57384.2723559375,2754.0,3,image,93.39093526725351,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_13364_20_wfc3_uvis_f275w_icdm20,NGC628-2,24.21691666667,15.76411111111,WFC3/UVIS,F275W,13364,"Calzetti, Daniela",,56582.77916219,56582.80961346,2361.0,3,image,65.41819170266446,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
icdm20030,NGC628-2,24.21691666667,15.76411111111,WFC3/UVIS,F275W,13364,"Calzetti, Daniela",LEGUS: Legacy ExtraGalactic UV Survey,56582.7791621875,56582.809613460646,2361.0,3,image,65.41819170266446,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_14116_01_wfc3_uvis_f275w_icw701,SN-2013EJ,24.20079166667,15.75852777778,WFC3/UVIS,F275W,14116,"Van Dyk, Schuyler D.",,57385.29906873,57385.37154556,1296.0,3,image,78.39998686821309,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
icw701010,SN-2013EJ,24.20079166667,15.75852777778,WFC3/UVIS,F275W,14116,"Van Dyk, Schuyler D.",A Search for A Light Echo from Supernova 2013ej,57385.29906871528,57385.371545567126,1296.0,3,image,78.39998686821309,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_17506_04_wfc3_uvis_f275w_if8c04,SN2013EJ,24.20066666667,15.7586,WFC3/UVIS,F275W,17506,"Jacobson-Galan, Wynn Vicente",,60313.4574398,60313.48056478,1100.0,3,image,78.26758316068222,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
if8c04010,SN2013EJ,24.20066666667,15.7586,WFC3/UVIS,F275W,17506,"Jacobson-Galan, Wynn Vicente",Constraining the CSM Interaction Engine in Type II Supernovae,60313.45743981482,60313.48056478009,1100.0,3,image,78.26758316068222,SN2019krl,NGC0628,24.206879166666667,15.779502777777779,IIn     ,arx  ,PHANGS
hst_16287_33_wfc3_uvis_f275w_iebj33,SN2001CP-HOST,257.7746466667,5.851977777778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59140.38503755,59140.40561623,1500.0,3,image,2.034116298278129,SN2019mkr,SN2001cp,257.77408333333335,5.852049999999999,II      ,P97  ,
hst_skycell-p1476x15y10_wfc3_uvis_f275w_all,SN2001CP-HOST,257.7746466667,5.851977777778,WFC3/UVIS,F275W,,,,59140.38503755,59140.40561623,1500.0,3,image,2.034116298278129,SN2019mkr,SN2001cp,257.77408333333335,5.852049999999999,II      ,P97  ,
hst_skycell-p1476x16y10_wfc3_uvis_f275w_all,SN2001CP-HOST,257.7746466667,5.851977777778,WFC3/UVIS,F275W,,,,59140.38503755,59140.40561623,1500.0,3,image,2.034116298278129,SN2019mkr,SN2001cp,257.77408333333335,5.852049999999999,II      ,P97  ,
hst_skycell-p1476x16y11_wfc3_uvis_f275w_all,SN2001CP-HOST,257.7746466667,5.851977777778,WFC3/UVIS,F275W,,,,59140.38503755,59140.40561623,1500.0,3,image,2.034116298278129,SN2019mkr,SN2001cp,257.77408333333335,5.852049999999999,II      ,P97  ,
iebj33010,SN2001CP-HOST,257.7746466667,5.851977777778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59140.385037534725,59140.40561623843,1500.0,3,image,2.034116298278129,SN2019mkr,SN2001cp,257.77408333333335,5.852049999999999,II      ,P97  ,
hst_16657_41_wfc3_uvis_f275w_iep341,ZTF19ABQYKEI,69.0926875,-10.37223333333,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59858.50059691,59858.51605967,1200.0,3,image,0.014754882589901154,SN2019obh,MRK0618,69.09268333333333,-10.372233333333334,IIb     ,arx  ,COMBINED 8 POINTINGS
hst_skycell-p1071x09y09_wfc3_uvis_f275w_all,ZTF19ABQYKEI,69.0926875,-10.37223333333,WFC3/UVIS,F275W,,,,59858.50059691,59858.51605967,1200.0,3,image,0.014754882589901154,SN2019obh,MRK0618,69.09268333333333,-10.372233333333334,IIb     ,arx  ,COMBINED 8 POINTINGS
hst_skycell-p1071x09y10_wfc3_uvis_f275w_all,ZTF19ABQYKEI,69.0926875,-10.37223333333,WFC3/UVIS,F275W,,,,59858.50059691,59858.51605967,1200.0,3,image,0.014754882589901154,SN2019obh,MRK0618,69.09268333333333,-10.372233333333334,IIb     ,arx  ,COMBINED 8 POINTINGS
hst_skycell-p1071x10y09_wfc3_uvis_f275w_all,ZTF19ABQYKEI,69.0926875,-10.37223333333,WFC3/UVIS,F275W,,,,59858.50059691,59858.51605967,1200.0,3,image,0.014754882589901154,SN2019obh,MRK0618,69.09268333333333,-10.372233333333334,IIb     ,arx  ,COMBINED 8 POINTINGS
hst_skycell-p1071x10y10_wfc3_uvis_f275w_all,ZTF19ABQYKEI,69.0926875,-10.37223333333,WFC3/UVIS,F275W,,,,59858.50059691,59858.51605967,1200.0,3,image,0.014754882589901154,SN2019obh,MRK0618,69.09268333333333,-10.372233333333334,IIb     ,arx  ,COMBINED 8 POINTINGS
iep341010,ZTF19ABQYKEI,69.0926875,-10.37223333333,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",Late-time NUV Snapshots of the Lost Envelopes of Stripped Supernovae,59858.500596909726,59858.5160596875,1200.0,3,image,0.014754882589901154,SN2019obh,MRK0618,69.09268333333333,-10.372233333333334,IIb     ,arx  ,COMBINED 8 POINTINGS
hst_16657_0r_wfc3_uvis_f275w_iep30r,ZTF19ABQWTFU,346.8295416667,13.85594722222,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59819.33105807,59819.34652082,1200.0,3,image,0.010000008004962837,SN2019odp,SN2019odp,346.82954166666667,13.85595,Ib      ,P115 ,
hst_skycell-p1675x14y10_wfc3_uvis_f275w_all,ZTF19ABQWTFU,346.8295416667,13.85594722222,WFC3/UVIS,F275W,,,,59819.33105807,59819.34652082,1200.0,3,image,0.010000008004962837,SN2019odp,SN2019odp,346.82954166666667,13.85595,Ib      ,P115 ,
hst_skycell-p1675x14y11_wfc3_uvis_f275w_all,ZTF19ABQWTFU,346.8295416667,13.85594722222,WFC3/UVIS,F275W,,,,59819.33105807,59819.34652082,1200.0,3,image,0.010000008004962837,SN2019odp,SN2019odp,346.82954166666667,13.85595,Ib      ,P115 ,
hst_skycell-p1675x15y10_wfc3_uvis_f275w_all,ZTF19ABQWTFU,346.8295416667,13.85594722222,WFC3/UVIS,F275W,,,,59819.33105807,59819.34652082,1200.0,3,image,0.010000008004962837,SN2019odp,SN2019odp,346.82954166666667,13.85595,Ib      ,P115 ,
hst_skycell-p1675x15y11_wfc3_uvis_f275w_all,ZTF19ABQWTFU,346.8295416667,13.85594722222,WFC3/UVIS,F275W,,,,59819.33105807,59819.34652082,1200.0,3,image,0.010000008004962837,SN2019odp,SN2019odp,346.82954166666667,13.85595,Ib      ,P115 ,
iep30r010,ZTF19ABQWTFU,346.8295416667,13.85594722222,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",Late-time NUV Snapshots of the Lost Envelopes of Stripped Supernovae,59819.33105806713,59819.34652083334,1200.0,3,image,0.010000008004962837,SN2019odp,SN2019odp,346.82954166666667,13.85595,Ib      ,P115 ,
hst_16657_92_wfc3_uvis_f275w_iep392,ZTF19ABXJRGE,44.94574583333,15.29686666667,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,60196.11603618,60196.13149894,1200.0,3,image,0.16040608932795553,SN2019ply,SN2019ply,44.945791666666665,15.296861111111111,IIb     ,P115 ,
