###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60588.385521 -18.800  1.685  -110  185 c  0   1.24 116.30992 -71.40390  3473.41  5236.45 2.31 1.96 -80.6 -0.352 16.80 18.04 04a60588o0738c
60594.091710  18.504  2.389   144  344 o  0   1.43 116.30992 -71.40390  4404.16  5635.24 2.17 2.05 -51.5 -0.426 15.70 16.40 03a60594o0777o
60594.106349 -21.446  3.975   -10   38 o  0   0.93 116.30992 -71.40390  4458.57  5720.24 2.23 2.04 -47.7 -0.410 18.11 18.76 03a60594o0808o
60594.115407 -21.787  4.594    -7   32 o  0   1.22 116.30992 -71.40390  4482.76  5606.64 2.31 2.12 -51.8 -0.410 18.27 18.91 03a60594o0827o
60604.343907 -20.208  0.787   -30   24 o  0   0.93 116.30992 -71.40390   723.01  9056.42 3.02 2.39 -84.6 -0.336 18.70 19.63 04a60604o0757o
60604.366056  22.798  8.067     3   22 o  0   1.21 116.30992 -71.40390   721.30  9023.74 2.94 2.36 -79.8 -0.333 18.73 19.63 04a60604o0802o
60604.374257  21.805  5.406     7   37 o  0   0.92 116.30992 -71.40390   793.57  9114.42 3.21 2.54 -77.7 -0.329 18.28 18.99 04a60604o0818o
60604.377012 -19.367  0.694   -65   45 o  0   0.93 116.30992 -71.40390   818.52  9001.36 2.94 2.33 -71.5 -0.344 18.14 18.45 04a60604o0822o
60608.309922 -21.591  1.937    -8   16 o  0   1.05 116.30992 -71.40390  2494.94  1489.97 2.23 1.86  42.3 -0.425 19.08 20.11 04a60608o0699o
60608.313129 -21.018  1.737   -14   25 o  0   0.72 116.30992 -71.40390  2477.39  1449.60 2.19 1.82  47.8 -0.433 18.60 19.61 04a60608o0706o
60608.317778  20.195  0.678    30   21 o  0   0.92 116.30992 -71.40390  2529.68  1534.43 2.25 1.87  43.2 -0.430 19.01 20.08 04a60608o0716o
60608.327460  20.308  0.599    27   16 o  0   1.04 116.30992 -71.40390  2548.14  1417.14 2.10 1.82  35.6 -0.446 19.14 20.11 04a60608o0737o
60614.086541  22.993  7.100     2   16 c  0   0.79 116.30992 -71.40390  8476.78  9067.70 2.97 2.76 -52.0 -0.373 19.19 21.05 03a60614o0733c
60614.093585  21.027  0.937    14   13 c  0   1.24 116.30992 -71.40390  8468.67  9043.52 2.90 2.72 -72.8 -0.368 19.24 21.01 03a60614o0748c
60614.097822  24.089 17.500     1   15 c  0   0.92 116.30992 -71.40390  8550.92  9125.89 2.83 2.65 -63.1 -0.372 19.22 20.90 03a60614o0757c
60614.109620 -20.652  1.272   -20   25 c  0   1.36 116.30992 -71.40390  8602.18  9028.69 3.09 2.87 -53.2 -0.361 18.55 19.64 03a60614o0781c
60620.260305 -21.264  1.623   -11   18 o  0   1.21 116.30992 -71.40390  6326.17  9456.15 2.22 1.87 -56.8 -0.431 19.15 20.31 04a60620o0577o
60620.264452 -21.263  1.776   -11   20 o  0   1.05 116.30992 -71.40390  6304.46  9418.69 2.33 1.87 -69.6 -0.465 19.17 20.29 04a60620o0586o
60620.268619 -22.522  5.500    -4   20 o  0   0.82 116.30992 -71.40390  6369.83  9494.02 2.24 1.85 -62.4 -0.479 19.18 20.36 04a60620o0595o
60620.273970  21.592  2.125     8   18 o  0   1.02 116.30992 -71.40390  6392.63  9373.03 2.19 1.86 -47.0 -0.395 19.16 20.34 04a60620o0606o
60622.063175  20.647  0.773    20   16 c  0   1.26 116.30992 -71.40390  8401.08  9321.61 2.61 2.28 -57.2 -0.398 19.17 20.90 03a60622o0656c
60622.065942  21.142  1.115    13   14 c  0   1.27 116.30992 -71.40390  8379.94  9284.31 2.56 2.24 -59.6 -0.401 19.23 20.98 03a60622o0662c
60622.069166 -20.543  0.744   -22   16 c  0   0.97 116.30992 -71.40390  8443.20  9360.17 2.57 2.26 -58.5 -0.400 19.04 20.74 03a60622o0669c
60622.091193 -20.207  0.794   -30   24 c  0   0.77 116.30992 -71.40390  8465.48  9245.20 2.54 2.22 -57.4 -0.395 18.73 20.34 03a60622o0715c
60624.299804  23.657 13.556     1   17 o  0   0.80 116.30992 -71.40390  4326.08  7315.77 2.30 1.87 -69.5 -0.428 19.22 20.53 04a60624o0650o
60624.303005 -22.308  3.467    -4   15 o  0   1.19 116.30992 -71.40390  4306.34  7276.64 2.30 1.95 -65.2 -0.426 19.16 20.50 04a60624o0657o
60624.311755  21.112  1.167    13   15 o  0   1.18 116.30992 -71.40390  4366.20  7353.77 2.18 1.94 -51.1 -0.428 19.21 20.54 04a60624o0673o
60624.326854  21.947  1.915     6   12 o  0   1.60 116.30992 -71.40390  4386.21  7239.70 2.17 1.78 -65.2 -0.439 19.24 20.47 04a60624o0704o
60630.028845 -20.438  1.059   -24   26 o  0   1.26 116.30992 -71.40390  5331.30  3558.87 2.26 2.13 -51.7 -0.429 18.47 18.88 03a60630o0605o
60630.032034 -22.473  8.292    -4   31 o  0   0.72 116.30992 -71.40390  5315.20  3520.05 2.39 2.23 -59.3 -0.410 18.43 18.89 03a60630o0612o
60630.051110 -21.314  2.915   -11   32 o  0   0.80 116.30992 -71.40390  5375.11  3596.51 2.37 2.19 -49.9 -0.428 18.46 18.93 03a60630o0653o
60630.056640  19.808  0.779    43   34 o  0   1.09 116.30992 -71.40390  5397.53  3483.60 2.42 2.31 -58.3 -0.428 18.41 18.94 03a60630o0665o
60632.283769 -21.649  2.893    -8   23 o  0   1.23 116.30992 -71.40390  7118.92  3433.00 2.26 1.86 -23.8 -0.450 18.75 19.45 04a60632o0607o
60632.286061 -20.337  0.853   -27   23 o  0   0.99 116.30992 -71.40390  7100.58  3395.00 2.18 1.90 -21.1 -0.459 18.75 19.44 04a60632o0612o
60632.288842  21.976  3.159     6   19 o  0   1.65 116.30992 -71.40390  7156.19  3470.00 2.23 1.83 -23.6 -0.448 18.77 19.45 04a60632o0618o
60632.293900  24.505 45.750     1   26 o  0   0.88 116.30992 -71.40390  7175.81  3353.28 2.29 1.91 -19.4 -0.444 18.75 19.45 04a60632o0629o
60636.300533 -22.088  4.200    -5   22 o  0   0.88 116.30992 -71.40390   731.59  1402.05 2.65 1.82  44.5 -0.437 19.06 20.08 04a60636o0625o
60636.303747  21.018  1.182    14   17 o  0   1.33 116.30992 -71.40390   714.92  1361.17 2.69 1.91  44.4 -0.442 19.02 20.12 04a60636o0632o
60636.316818  21.519  2.167     9   19 o  0   1.04 116.30992 -71.40390   769.39  1445.70 2.37 1.73  42.4 -0.463 19.14 20.13 04a60636o0660o
60636.318215 -21.598  2.062    -8   17 o  0   1.34 116.30992 -71.40390  8980.92  1556.64 2.62 2.23 -17.3 -0.379 19.08 20.07 04a60636o0663o
60636.321423  20.641  1.196    20   24 o  0   0.86 116.30992 -71.40390  8963.72  1519.78 2.60 2.32 -10.9 -0.388 19.05 20.11 04a60636o0670o
60636.339235  20.786  1.269    18   22 o  0   0.79 116.30992 -71.40390  9016.70  1594.33 2.67 2.13 -16.4 -0.384 19.06 20.08 04a60636o0708o
60636.344974  22.867 11.154     3   29 o  0   0.81 116.30992 -71.40390  9768.31  9240.88 2.32 2.19 -39.8 -0.481 19.02 19.87 04a60636o0720o
60636.351780  20.920  1.742    16   27 o  0   1.02 116.30992 -71.40390  9035.52  1475.70 2.54 2.30 -11.3 -0.380 18.77 19.54 04a60636o0734o
60638.036825  21.485  2.019     9   19 o  0   0.83 116.30992 -71.40390  3308.54  5172.81 2.60 2.37 -62.1 -0.388 19.17 20.55 03a60638o0607o
60638.058781   0.000 20.895     0   16 o  0   0.91 116.30992 -71.40390  3294.72  5129.01 2.49 2.27 -61.3 -0.390 19.16 20.49 03a60638o0654o
60638.070705  20.766  0.907    18   16 o  0   1.15 116.30992 -71.40390  3351.02  5211.15 2.58 2.45 -59.5 -0.395 19.10 20.51 03a60638o0679o
60638.073748 -22.067  3.741    -5   20 o  0   0.81 116.30992 -71.40390  7170.43  5466.78 2.64 2.48 -49.0 -0.423 19.06 20.49 03a60638o0685o
60640.301216 -21.563  1.710    -9   15 o  0   0.86 116.30992 -71.40390  6032.51  1432.75 2.16 2.00 -11.1 -0.457 19.38 20.76 04a60640o0620o
60640.304859  21.136  1.144    13   15 o  0   0.81 116.30992 -71.40390  6015.61  1394.40 2.23 2.02  -4.5 -0.445 19.38 20.72 04a60640o0628o
60640.311308 -21.123  1.253   -13   16 o  0   0.82 116.30992 -71.40390  6069.43  1473.45 2.13 1.97  -6.9 -0.441 19.38 20.73 04a60640o0642o
60640.324745  21.598  1.623     8   14 o  0   1.13 116.30992 -71.40390  6088.41  1356.51 2.14 2.02  -4.5 -0.446 19.41 20.78 04a60640o0671o
60646.030930 -20.737  1.951   -18   36 o  0   1.34 116.30992 -71.40390  7375.39  7616.40 2.58 2.18 -44.7 -0.405 18.18 19.60 03a60646o0575o
60646.041744 -19.889  0.781   -40   31 o  0   1.17 116.30992 -71.40390  7354.94  7580.94 2.63 2.25 -44.8 -0.404 18.63 20.11 03a60646o0598o
60646.044922 -20.087  0.709   -34   24 o  0   0.91 116.30992 -71.40390  7414.20  7657.78 2.64 2.21 -43.4 -0.405 19.07 20.60 03a60646o0605o
60646.065507  24.330 20.000     1   14 o  0   0.67 116.30992 -71.40390  3120.01  3000.78 2.27 2.00 -61.3 -0.419 19.42 20.90 03a60646o0647o
60648.232037 -21.582  1.250    -8   11 c  0   1.32 116.30992 -71.40390  1580.80  3558.50 2.43 2.03  50.6 -0.373 19.46 21.45 04a60648o0474c
60648.233920 -20.326  0.366   -27   10 c  0   1.17 116.30992 -71.40390  1561.35  3517.48 2.42 2.02  51.4 -0.381 19.46 21.47 04a60648o0478c
60648.255533 -21.237  0.916   -12   11 c  0   0.92 116.30992 -71.40390  1618.77  3599.51 2.41 2.04  50.8 -0.378 19.47 21.44 04a60648o0524c
60648.270479  20.320  0.477    27   13 c  0   0.90 116.30992 -71.40390  1637.08  3484.20 2.75 2.33  54.9 -0.366 19.39 21.49 04a60648o0556c
60648.272323  22.095  2.773     5   15 c  0   0.92 116.30992 -71.40390 10126.92  3472.13 3.41 2.54 -17.8 -0.336 19.35 21.42 04a60648o0560c
60648.289313 -21.072  1.000   -14   14 c  0   1.19 116.30992 -71.40390 10107.68  3437.22 3.30 2.99  -6.2 -0.295 19.42 21.50 04a60648o0596c
60648.292509  21.320  1.255    11   14 c  0   0.98 116.30992 -71.40390 10163.80  3509.77 3.24 2.37 -15.2 -0.340 19.48 21.50 04a60648o0603c
60648.310681  22.049  2.280     6   12 c  0   1.15 116.30992 -71.40390 10182.19  3392.47 3.22 2.48 -18.3 -0.334 19.49 21.58 04a60648o0642c
60649.977609  18.140  2.577   201  519 o  0   0.97 116.30992 -71.40390  4052.14  9490.14 2.67 2.22 -39.7 -0.384 15.14 16.54 03a60650o0453o
60650.000341 -22.068 18.750    -5  101 o  0   0.92 116.30992 -71.40390  4028.59  9448.26 2.92 2.54 -39.9 -0.370 17.10 18.51 03a60650o0502o
60650.003077  20.366  1.108    26   29 o  0   1.00 116.30992 -71.40390  4091.54  9530.68 3.03 2.65 -41.7 -0.379 18.60 20.10 03a60650o0508o
60650.020119 -19.896  0.510   -40   20 o  0   0.99 116.30992 -71.40390  4116.63  9412.43 2.91 2.60 -43.4 -0.381 18.83 20.33 03a60650o0544o
60652.278956  22.517  4.125     4   15 c  0   0.71 116.30992 -71.40390 10219.02  5113.74 3.23 2.47 -16.5 -0.347 19.38 21.42 04a60652o0398c
60652.281688  20.244  0.538    29   16 c  0   0.79 116.30992 -71.40390 10199.46  5077.92 3.27 2.48 -16.8 -0.327 19.42 21.44 04a60652o0404c
60652.284881  20.461  0.631    24   15 c  0   0.94 116.30992 -71.40390 10257.81  5148.50 3.21 2.36 -13.6 -0.357 19.43 21.43 04a60652o0411c
60652.289930  22.294  2.905     4   13 c  0   1.05 116.30992 -71.40390 10278.03  5032.23 3.13 2.34 -13.6 -0.364 19.48 21.42 04a60652o0422c
60652.301008  22.499  3.444     4   12 c  0   1.02 116.30992 -71.40390  9227.58  5398.45 2.94 2.42 -32.3 -0.357 19.39 21.42 04a60652o0446c
60652.304174 -22.840  5.231    -3   14 c  0   0.80 116.30992 -71.40390  9246.63  5439.71 2.97 2.46 -30.0 -0.347 19.39 21.42 04a60652o0453c
60652.309700  21.293  1.228    11   14 c  0   0.99 116.30992 -71.40390  9189.63  5355.92 2.94 2.31 -29.3 -0.364 19.41 21.43 04a60652o0465c
60652.321010  21.077  0.971    14   13 c  0   0.93 116.30992 -71.40390  9170.62  5472.33 2.95 2.37 -30.2 -0.352 19.41 21.39 04a60652o0489c
60654.028042  21.520  3.281     9   29 o  0   0.71 116.30992 -71.40390 10081.92  1780.08 2.38 2.03 -59.8 -0.403 18.72 20.08 03a60654o0553o
60654.031228  20.836  0.909    17   15 o  0   1.05 116.30992 -71.40390 10103.18  1822.69 2.33 1.96 -57.6 -0.410 19.12 20.47 03a60654o0560o
60654.037573 -21.318  1.687   -11   18 o  0   0.78 116.30992 -71.40390 10043.92  1734.75 2.25 1.97 -57.1 -0.419 18.80 20.11 03a60654o0574o
60654.070948  21.915  2.283     6   14 o  0   0.96 116.30992 -71.40390 10025.44  1852.64 2.18 1.93 -54.5 -0.420 19.42 20.82 03a60654o0645o
60656.239987 -21.411  2.514   -10   25 o  0   0.77 116.30992 -71.40390  6324.97  5595.64 2.18 1.88 -27.2 -0.446 18.84 19.74 04a60656o0485o
60656.241804  22.070  3.525     5   19 o  0   1.37 116.30992 -71.40390  6305.67  5557.63 2.23 1.83 -29.8 -0.452 18.87 19.73 04a60656o0489o
60656.264208 -22.322  5.065    -4   22 o  0   0.73 116.30992 -71.40390  6362.68  5634.55 2.22 1.88 -27.5 -0.452 18.90 19.80 04a60656o0536o
60656.267841 -21.182  1.388   -12   17 o  0   1.38 116.30992 -71.40390  6381.91  5518.84 2.10 1.80 -32.0 -0.457 18.95 19.89 04a60656o0544o
60657.992823  25.461 135.000     0   32 o  0   0.73 116.30992 -71.40390  2644.47  1423.22 2.97 2.82 -59.5 -0.387 18.51 19.46 03a60658o0486o
60657.994640  22.882 10.429     3   27 o  0   1.08 116.30992 -71.40390  2627.98  1383.58 2.61 2.45 -72.3 -0.390 18.67 19.47 03a60658o0490o
60657.998309 -19.766  0.604   -45   27 o  0   0.71 116.30992 -71.40390  2679.75  1467.10 2.43 2.27 -55.8 -0.396 18.69 19.46 03a60658o0498o
60658.003771  20.846  1.472    17   24 o  0   0.87 116.30992 -71.40390  2702.58  1351.75 2.43 2.24 -66.3 -0.399 18.69 19.46 03a60658o0510o
60660.267050 -19.225  0.403   -74   30 o  0   0.93 116.30992 -71.40390  7209.83  1791.35 2.35 2.05 -20.4 -0.408 18.55 19.04 04a60660o0523o
60660.270253  19.606  0.609    52   32 o  0   0.83 116.30992 -71.40390  7191.99  1753.29 2.35 2.08 -14.3 -0.397 18.55 19.04 04a60660o0530o
60660.276636  19.994  0.904    36   33 o  0   0.89 116.30992 -71.40390  7243.89  1829.44 2.26 2.06 -17.9 -0.406 18.60 19.04 04a60660o0544o
60660.282091 -20.171  0.818   -31   25 o  0   1.28 116.30992 -71.40390  7262.83  1713.00 2.25 2.12 -29.7 -0.425 18.58 19.06 04a60660o0556o
60661.985414  20.333  0.866    27   23 o  0   0.75 116.30992 -71.40390  2249.89  7190.20 2.41 2.17 -58.4 -0.384 18.83 19.55 03a60662o0463o
60661.987262 -21.432  1.983   -10   19 o  0   1.06 116.30992 -71.40390  2230.84  7148.78 2.56 2.23 -54.6 -0.382 18.77 19.54 03a60662o0467o
60661.990437  19.978  0.588    37   22 o  0   0.92 116.30992 -71.40390  2288.63  7234.00 2.46 2.18 -62.1 -0.380 18.80 19.52 03a60662o0474o
60661.995544  20.733  1.301    18   24 o  0   0.75 116.30992 -71.40390  2314.57  7120.92 2.45 2.17 -63.0 -0.382 18.80 19.53 03a60662o0485o
60664.237152 -20.430  0.805   -24   20 o  0   1.02 116.30992 -71.40390  8971.14  3210.28 2.51 2.03 -15.1 -0.405 19.09 20.12 04a60664o0449o
60664.250975  20.664  0.944    20   19 o  0   1.08 116.30992 -71.40390  8952.28  3173.30 2.55 2.00 -15.4 -0.401 19.10 20.16 04a60664o0477o
60664.253746 -22.039  4.600    -6   26 o  0   0.67 116.30992 -71.40390  9007.74  3246.13 2.55 1.93 -15.3 -0.409 19.10 20.14 04a60664o0483o
60664.257391 -20.573  1.062   -21   23 o  0   0.87 116.30992 -71.40390  9027.05  3128.59 2.48 1.99 -16.1 -0.413 19.12 20.15 04a60664o0491o
60664.273125  19.876  0.653    41   26 o  0   0.92 116.30992 -71.40390 10131.91  7552.15 2.20 2.03 -53.3 -0.451 19.02 20.04 04a60664o0525o
60664.301515 -19.963  0.681   -38   26 o  0   1.03 116.30992 -71.40390 10151.78  7597.48 2.03 1.91 -71.8 -0.499 18.99 20.02 04a60664o0585o
60664.304383 -24.942 75.000    -0   29 o  0   0.70 116.30992 -71.40390 10096.96  7511.38 2.21 2.04 -15.3 -0.449 18.96 20.01 04a60664o0591o
60664.332600  20.498  1.088    23   25 o  0   1.23 116.30992 -71.40390 10080.72  7630.03 2.06 1.68 -80.3 -0.585 18.98 19.96 04a60664o0650o
60668.221436 -21.735  1.493    -7   11 o  0   1.18 116.30992 -71.40390  3425.65  3608.67 1.83 1.80 -86.5 -0.438 19.36 20.79 04a60668o0411o
60668.224651  22.011  2.182     6   12 o  0   1.52 116.30992 -71.40390  3407.05  3568.80 1.81 1.78  50.2 -0.437 19.35 20.72 04a60668o0418o
60668.248029 -22.753  4.815    -3   14 o  0   0.95 116.30992 -71.40390  3461.81  3648.06 1.83 1.76  38.8 -0.450 19.32 20.68 04a60668o0467o
60668.263876  20.352  0.649    26   17 o  0   1.05 116.30992 -71.40390  7072.38  7028.98 2.15 1.84 -48.1 -0.449 19.33 20.66 04a60668o0501o
60672.235188 -21.344  1.716   -10   18 o  0   0.86 116.30992 -71.40390  8491.78  9267.86 2.26 1.95 -16.2 -0.426 19.35 20.79 04a60672o0437o
60672.237937  22.209  3.846     5   18 o  0   1.08 116.30992 -71.40390  8470.66  9232.09 2.29 2.07 -33.0 -0.450 19.35 20.74 04a60672o0443o
60672.241098  20.755  1.091    18   20 o  0   0.91 116.30992 -71.40390  8536.22  9306.13 2.28 1.99 -22.4 -0.460 19.33 20.77 04a60672o0450o
60672.265205  22.341  4.241     4   18 o  0   0.97 116.30992 -71.40390  2011.99  1363.64 2.11 1.95 -32.2 -0.448 19.16 20.66 04a60672o0501o
60673.959339 -20.977  0.915   -15   14 c  0   0.81 116.30992 -71.40390  4294.76  7270.25 2.65 2.41 -54.1 -0.371 19.27 21.19 03a60674o0389c
60673.961146 -21.332  1.172   -11   12 c  0   0.82 116.30992 -71.40390  4276.76  7230.56 2.64 2.34 -52.3 -0.368 19.40 21.29 03a60674o0393c
60673.964374  21.359  1.155    10   12 c  0   0.80 116.30992 -71.40390  4335.27  7311.40 2.55 2.31 -52.1 -0.374 19.41 21.28 03a60674o0400c
60673.999433 -20.838  1.675   -17   28 c  0   1.60 116.30992 -71.40390  4361.55  7195.53 2.54 2.29 -62.9 -0.369 18.44 20.24 03a60674o0475c
60676.204234  20.642  0.613    20   12 o  0   1.49 116.30992 -71.40390  4265.46  1513.39 2.04 1.85  26.8 -0.466 19.34 20.61 04a60676o0375o
60676.206987  20.904  0.970    16   15 o  0   0.71 116.30992 -71.40390  4247.83  1474.26 1.96 1.81  36.1 -0.463 19.37 20.62 04a60676o0381o
60676.226036  20.986  0.992    15   14 o  0   0.88 116.30992 -71.40390  4299.83  1552.37 1.93 1.78  37.8 -0.467 19.36 20.65 04a60676o0421o
60676.228831  21.592  1.478     8   12 o  0   1.01 116.30992 -71.40390  4318.54  1437.45 1.98 1.84  31.2 -0.463 19.31 20.64 04a60676o0427o
60677.941444  21.531  1.346     9   12 c  0   1.02 116.30992 -71.40390  8274.26  5463.99 2.63 2.30 -62.1 -0.386 19.45 21.23 03a60678o0349c
60677.943264  21.618  1.442     8   12 c  0   1.00 116.30992 -71.40390  8256.40  5426.94 2.76 2.47 -65.0 -0.382 19.37 21.26 03a60678o0353c
60677.967843  20.872  0.909    16   15 c  0   0.79 116.30992 -71.40390  8315.31  5501.09 3.13 2.85 -63.1 -0.376 19.24 21.30 03a60678o0405c
60677.973381  22.127  2.840     5   14 c  0   0.79 116.30992 -71.40390  8339.74  5388.06 2.82 2.56 -67.1 -0.388 19.37 21.32 03a60678o0417c
60680.203934  21.886  2.389     6   15 o  0   0.75 116.30992 -71.40390  5270.98  3571.26 1.92 1.75 -13.8 -0.482 19.33 20.77 04a60680o0371o
60680.207117 -21.693  1.894    -8   14 o  0   0.73 116.30992 -71.40390  5252.78  3532.30 1.92 1.73 -16.6 -0.486 19.39 20.77 04a60680o0378o
60680.212634  21.617  1.414     8   12 o  0   1.13 116.30992 -71.40390  5307.42  3610.64 1.93 1.75 -16.0 -0.477 19.36 20.85 04a60680o0390o
60680.217740  21.732  1.484     7   11 o  0   1.02 116.30992 -71.40390  5326.33  3495.15 1.93 1.75 -14.7 -0.487 19.42 20.82 04a60680o0401o
60684.198300 -21.683  3.758    -8   29 o  0   1.08 116.30992 -71.40390  9473.06  7327.81 2.49 1.91 -10.8 -0.454 18.99 19.88 04a60684o0360o
60684.200609 -20.312  1.072   -27   29 o  0   1.14 116.30992 -71.40390  9452.48  7292.07 2.42 1.84  -6.9 -0.464 19.00 19.88 04a60684o0365o
60684.203892 -19.611  0.723   -52   38 o  0   0.53 116.30992 -71.40390  9513.28  7365.02 2.45 1.85  -7.6 -0.454 18.99 19.87 04a60684o0372o
60684.216875  23.244 12.900     2   24 o  0   0.78 116.30992 -71.40390 10356.06  3410.60 2.59 2.16 -16.4 -0.406 19.01 19.95 04a60684o0400o
60684.222243  20.312  0.829    27   23 o  0   1.70 116.30992 -71.40390  9534.99  7248.82 2.39 1.86  -8.0 -0.457 19.05 19.96 04a60684o0411o
60684.241076  21.959  3.963     6   24 o  0   0.92 116.30992 -71.40390 10378.15  3455.86 2.44 2.23 -13.6 -0.428 19.18 20.34 04a60684o0451o
60684.243858 -20.211  0.536   -30   16 o  0   1.55 116.30992 -71.40390 10318.37  3368.86 2.52 2.14 -14.4 -0.418 19.19 20.42 04a60684o0457o
60684.249385 -22.020  4.583    -6   26 o  0   0.65 116.30992 -71.40390 10295.64  3482.99 2.46 2.22 -14.3 -0.437 19.22 20.47 04a60684o0469o
60685.950227 -20.672  1.092   -20   21 o  0   0.99 116.30992 -71.40390  9098.42  1648.34 2.42 2.09 -59.7 -0.412 18.95 19.85 03a60686o0369o
60685.953394 -20.801  1.393   -17   24 o  0   0.60 116.30992 -71.40390  9085.31  1611.65 2.37 2.09 -60.2 -0.413 18.97 19.85 03a60686o0376o
60685.959938  20.088  0.663    34   22 o  0   0.98 116.30992 -71.40390  9648.89  9299.23 2.67 2.15 -54.1 -0.433 19.00 19.87 03a60686o0390o
60685.963101  20.698  1.303    19   25 o  0   0.58 116.30992 -71.40390  9666.47  9341.24 2.66 2.16 -50.5 -0.425 19.01 19.88 03a60686o0397o
60685.988861  20.217  0.684    30   20 o  0   1.24 116.30992 -71.40390  1397.52  8846.95 2.86 2.38 -74.4 -0.374 18.89 19.91 03a60686o0452o
60685.989330  21.119  1.907    13   25 o  0   0.59 116.30992 -71.40390  9620.65  9260.29 2.63 2.15 -52.4 -0.420 18.99 19.91 03a60686o0453o
60685.995689  19.951  0.590    38   22 o  0   1.12 116.30992 -71.40390  1374.98  8960.76 2.83 2.44 -49.2 -0.393 18.95 19.94 03a60686o0467o
60685.996143 -20.340  0.889   -27   24 o  0   0.96 116.30992 -71.40390  9600.65  9370.75 2.71 2.21 -53.1 -0.432 18.98 19.93 03a60686o0468o
60688.223624  20.007  1.343    36   48 o  0   1.02 116.30992 -71.40390  7283.64  5319.21 2.27 2.01 -30.0 -0.449 18.04 18.68 04a60688o0207o
60688.231876 -19.132  0.403   -81   33 o  0   0.86 116.30992 -71.40390  7301.83  5359.71 2.18 1.88 -27.1 -0.453 18.06 18.52 04a60688o0224o
60688.235611 -19.718  1.021   -47   48 o  0   1.04 116.30992 -71.40390  7245.04  5278.86 2.24 1.98 -26.3 -0.450 17.90 18.24 04a60688o0232o
60688.247603 -18.824  0.394  -107   42 o  0   0.69 116.30992 -71.40390  7224.86  5394.57 2.15 1.88 -26.1 -0.455 18.25 18.48 04a60688o0257o
60692.099596 -20.861  1.227   -16   20 o  0   0.90 116.30992 -71.40390  2732.22  9080.94 2.47 1.80 -73.2 -0.422 18.92 19.94 04a60692o0102o
60692.133749  20.532  0.943    22   21 o  0   0.90 116.30992 -71.40390  2706.84  9040.68 2.43 1.80 -71.9 -0.412 18.82 19.66 04a60692o0174o
60692.136928 -19.605  0.474   -52   25 o  0   0.81 116.30992 -71.40390  2772.46  9124.51 2.41 1.74 -66.3 -0.438 18.81 19.63 04a60692o0181o
60692.139659  20.276  0.778    28   22 o  0   1.01 116.30992 -71.40390  2794.76  9009.25 2.40 1.74 -65.4 -0.448 18.80 19.62 04a60692o0187o
60693.961111  21.830  3.022     7   20 o  0   0.88 116.30992 -71.40390  6149.44  4922.53 2.22 2.13 -43.1 -0.437 19.06 20.06 03a60694o0397o
60693.964307  21.888  2.974     6   19 o  0   1.12 116.30992 -71.40390  6168.25  4961.96 2.38 2.29 -49.0 -0.412 18.97 20.06 03a60694o0404o
60693.991445 -22.336  4.138    -4   18 o  0   1.15 116.30992 -71.40390  6118.28  4882.04 2.19 2.09 -59.1 -0.444 19.06 20.04 03a60694o0462o
60693.997825 -22.600  6.304    -3   21 o  0   0.57 116.30992 -71.40390  6096.01  4995.87 2.23 2.05 -53.0 -0.430 19.03 20.02 03a60694o0476o
